






Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter,AbsTime
5.22305,1,1312,2,8,03,00,00,00,00,00,00,00,5581,2024-11-16 12:24:19
5.22498,2,1554,196610,8,48,e2,10,ae,2f,08,9a,8c,5582,2024-11-16 12:24:19
5.22511,2,1555,196610,8,00,00,80,63,fc,04,a0,00,5583,2024-11-16 12:24:19
5.22581,2,6,196610,8,00,00,00,00,00,00,00,00,5584,2024-11-16 12:24:19
5.22583,1,513,2,3,90,00,00,,,,,,5585,2024-11-16 12:24:19
5.22593,2,100,196610,8,02,00,00,00,00,00,00,00,5586,2024-11-16 12:24:19
5.22598,1,513,2,3,c4,4f,39,,,,,,5587,2024-11-16 12:24:19
5.22609,2,259,196610,8,eb,0c,81,07,22,0e,fc,0c,5588,2024-11-16 12:24:19
5.22613,1,513,2,3,c5,ff,3f,,,,,,5589,2024-11-16 12:24:19
5.22622,2,101,196610,8,00,00,00,00,00,00,00,00,5590,2024-11-16 12:24:19
5.22635,2,1552,196610,8,fa,04,00,7f,d2,00,18,e8,5591,2024-11-16 12:24:19
5.22772,1,385,2,4,30,00,00,01,,,,,5592,2024-11-16 12:24:19
5.22871,1,385,2,4,27,00,00,02,,,,,5593,2024-11-16 12:24:19
5.23009,2,259,196610,8,eb,0c,81,07,23,0e,fc,0c,5594,2024-11-16 12:24:19
5.23409,2,259,196610,8,ea,0c,80,07,21,0e,fb,0c,5595,2024-11-16 12:24:19
5.23617,2,50,196610,8,b6,f3,83,40,75,02,84,40,5596,2024-11-16 12:24:19
5.23630,2,101,196610,8,00,00,00,00,00,00,00,00,5597,2024-11-16 12:24:19
5.23643,2,1555,196610,8,00,00,80,6a,fa,04,f7,fa,5598,2024-11-16 12:24:19
5.23681,2,6,196610,8,00,00,00,00,00,00,00,00,5599,2024-11-16 12:24:19
5.23682,1,513,2,3,90,00,00,,,,,,5600,2024-11-16 12:24:19
5.23693,2,100,196610,8,02,00,00,00,00,00,00,00,5601,2024-11-16 12:24:19
5.23697,1,513,2,3,c4,4f,39,,,,,,5602,2024-11-16 12:24:19
5.23712,1,513,2,3,c5,ff,3f,,,,,,5603,2024-11-16 12:24:19
5.23713,2,1552,196610,8,c8,06,00,cf,d3,00,04,e7,5604,2024-11-16 12:24:19
5.23727,2,1553,196610,8,f8,13,0a,86,e8,01,23,70,5605,2024-11-16 12:24:19
5.23766,1,385,2,4,30,00,00,01,,,,,5606,2024-11-16 12:24:19
5.23809,2,259,196610,8,eb,0c,81,07,21,0e,fb,0c,5607,2024-11-16 12:24:19
5.23866,1,385,2,4,27,00,00,02,,,,,5608,2024-11-16 12:24:19
5.23916,2,51,196610,8,0d,e0,83,40,85,eb,83,40,5609,2024-11-16 12:24:19
5.24217,2,52,196610,8,f8,31,86,40,f4,db,83,40,5610,2024-11-16 12:24:19
5.24228,2,259,196610,8,eb,0c,7f,07,22,0e,f9,0c,5611,2024-11-16 12:24:19
5.24516,2,53,196610,8,69,de,83,40,3e,e8,83,40,5612,2024-11-16 12:24:19
5.24609,2,259,196610,8,ea,0c,7f,07,22,0e,fb,0c,5613,2024-11-16 12:24:19
5.24622,2,101,196610,8,00,00,00,00,00,00,00,00,5614,2024-11-16 12:24:19
5.24702,2,1554,196610,8,13,e7,10,39,30,08,47,8f,5615,2024-11-16 12:24:19
5.24715,2,1555,196610,8,00,00,80,68,fc,04,f3,03,5616,2024-11-16 12:24:19
5.24765,1,385,2,4,30,00,00,01,,,,,5617,2024-11-16 12:24:19
5.24781,2,6,196610,8,00,00,00,00,00,00,00,00,5618,2024-11-16 12:24:19
5.24783,1,513,2,3,90,00,00,,,,,,5619,2024-11-16 12:24:19
5.24793,2,100,196610,8,02,00,00,00,00,00,00,00,5620,2024-11-16 12:24:19
5.24797,1,513,2,3,c4,4f,39,,,,,,5621,2024-11-16 12:24:19
5.24813,1,513,2,3,c5,ff,3f,,,,,,5622,2024-11-16 12:24:19
5.24826,2,54,196610,8,dc,d7,83,40,20,d2,83,40,5623,2024-11-16 12:24:19
5.24839,2,1552,196610,8,be,04,00,78,d3,00,e4,ec,5624,2024-11-16 12:24:19
5.24853,2,1553,196610,8,c9,0e,0a,e4,e8,01,23,70,5625,2024-11-16 12:24:19
5.24868,1,385,2,4,27,02,00,02,,,,,5626,2024-11-16 12:24:19
5.25009,2,259,196610,8,eb,0c,80,07,23,0e,fa,0c,5627,2024-11-16 12:24:19
5.25115,2,55,196610,8,9d,ef,83,40,0a,d7,83,40,5628,2024-11-16 12:24:19
5.25415,2,56,196610,8,c8,98,83,40,58,a8,83,40,5629,2024-11-16 12:24:19
5.25427,2,259,196610,8,ea,0c,81,07,21,0e,fd,0c,5630,2024-11-16 12:24:19
5.25609,2,101,196610,8,00,00,00,00,00,00,00,00,5631,2024-11-16 12:24:19
5.25700,1,5,2,4,e4,f2,83,40,,,,,5632,2024-11-16 12:24:19
5.25716,1,5,2,4,44,fa,03,41,,,,,5633,2024-11-16 12:24:19
5.25717,2,57,196610,8,4b,c8,83,40,3b,df,83,40,5634,2024-11-16 12:24:19
5.25733,1,5,2,4,8b,fd,45,41,,,,,5635,2024-11-16 12:24:19
5.25749,1,5,2,4,52,34,ef,42,,,,,5636,2024-11-16 12:24:19
5.25765,1,5,2,4,5b,73,73,43,,,,,5637,2024-11-16 12:24:19
5.25781,1,5,2,4,1d,7a,b5,43,,,,,5638,2024-11-16 12:24:19
5.25798,1,385,2,4,30,00,00,01,,,,,5639,2024-11-16 12:24:19
5.25803,2,1554,196610,8,73,e5,10,6e,2c,08,06,8f,5640,2024-11-16 12:24:19
5.25815,2,259,196610,8,eb,0c,7f,07,22,0e,00,0d,5641,2024-11-16 12:24:19
5.25862,1,385,2,4,27,00,00,02,,,,,5642,2024-11-16 12:24:19
5.25879,2,6,196610,8,00,00,00,00,00,00,00,00,5643,2024-11-16 12:24:19
5.25881,1,513,2,3,90,00,00,,,,,,5644,2024-11-16 12:24:19
5.25891,2,100,196610,8,02,00,00,00,00,00,00,00,5645,2024-11-16 12:24:19
5.25896,1,513,2,3,c4,4f,39,,,,,,5646,2024-11-16 12:24:19
5.25911,1,513,2,3,c5,ff,3f,,,,,,5647,2024-11-16 12:24:19
5.25913,2,1552,196610,8,03,06,00,78,d3,00,ae,ec,5648,2024-11-16 12:24:19
5.25926,2,1553,196610,8,af,11,0a,d9,ea,01,e6,6f,5649,2024-11-16 12:24:19
5.26209,2,259,196610,8,ea,0c,81,07,21,0e,fb,0c,5650,2024-11-16 12:24:19
5.26609,2,259,196610,8,ea,0c,7f,07,21,0e,fb,0c,5651,2024-11-16 12:24:19
5.26621,2,101,196610,8,00,00,00,00,00,00,00,00,5652,2024-11-16 12:24:19
5.26761,1,385,2,4,30,00,00,01,,,,,5653,2024-11-16 12:24:19
5.26861,1,385,2,4,27,00,00,02,,,,,5654,2024-11-16 12:24:19
5.26905,2,1554,196610,8,63,e0,10,51,2c,08,57,90,5655,2024-11-16 12:24:19
5.26919,2,1555,196610,8,00,00,80,ab,ff,04,80,03,5656,2024-11-16 12:24:19
5.26979,2,6,196610,8,00,00,00,00,00,00,00,00,5657,2024-11-16 12:24:19
5.26981,1,513,2,3,90,00,00,,,,,,5658,2024-11-16 12:24:19
5.26991,2,100,196610,8,02,00,00,00,00,00,00,00,5659,2024-11-16 12:24:19
5.26996,1,513,2,3,c4,4f,39,,,,,,5660,2024-11-16 12:24:19
5.27009,2,259,196610,8,ea,0c,7f,07,21,0e,fb,0c,5661,2024-11-16 12:24:19
5.27011,1,513,2,3,c5,ff,3f,,,,,,5662,2024-11-16 12:24:19
5.27023,2,1552,196610,8,23,02,00,e2,d4,00,c4,f1,5663,2024-11-16 12:24:19
5.27036,2,1553,196610,8,9f,10,0a,a3,e7,01,43,6a,5664,2024-11-16 12:24:19
5.27409,2,259,196610,8,eb,0c,80,07,21,0e,fc,0c,5665,2024-11-16 12:24:19
5.27609,2,101,196610,8,00,00,00,00,00,00,00,00,5666,2024-11-16 12:24:19
5.27764,1,385,2,4,30,00,00,01,,,,,5667,2024-11-16 12:24:19
5.27809,2,259,196610,8,eb,0c,7f,07,21,0e,fc,0c,5668,2024-11-16 12:24:19
5.27864,1,385,2,4,27,00,00,02,,,,,5669,2024-11-16 12:24:19
5.28007,2,1554,196610,8,f5,e0,10,6a,34,08,61,90,5670,2024-11-16 12:24:19
5.28020,2,1555,196610,8,00,00,80,66,01,05,f9,fb,5671,2024-11-16 12:24:19
5.28079,2,6,196610,8,00,00,00,00,00,00,00,00,5672,2024-11-16 12:24:19
5.28080,1,513,2,3,90,00,00,,,,,,5673,2024-11-16 12:24:19
5.28091,2,100,196610,8,02,00,00,00,00,00,00,00,5674,2024-11-16 12:24:19
5.28095,1,513,2,3,c4,4f,39,,,,,,5675,2024-11-16 12:24:19
5.28111,1,513,2,3,c5,ff,3f,,,,,,5676,2024-11-16 12:24:19
5.28113,2,1552,196610,8,eb,04,00,a6,d2,00,cb,ee,5677,2024-11-16 12:24:19
5.28127,2,1553,196610,8,28,13,0a,c6,e9,01,23,70,5678,2024-11-16 12:24:19
5.28209,2,259,196610,8,eb,0c,80,07,21,0e,fb,0c,5679,2024-11-16 12:24:19
5.28609,2,259,196610,8,ea,0c,80,07,22,0e,fc,0c,5680,2024-11-16 12:24:19
5.28622,2,101,196610,8,00,00,00,00,00,00,00,00,5681,2024-11-16 12:24:19
5.28758,1,385,2,4,30,00,00,01,,,,,5682,2024-11-16 12:24:19
5.28857,1,385,2,4,27,00,00,02,,,,,5683,2024-11-16 12:24:19
5.29009,2,259,196610,8,ea,0c,80,07,22,0e,fc,0c,5684,2024-11-16 12:24:19
5.29108,2,1554,196610,8,19,e1,10,bf,34,08,81,8f,5685,2024-11-16 12:24:19
5.29122,2,1555,196610,8,00,00,80,68,fc,04,1c,ff,5686,2024-11-16 12:24:19
5.29178,2,6,196610,8,00,00,00,00,00,00,00,00,5687,2024-11-16 12:24:19
5.29179,1,513,2,3,90,00,00,,,,,,5688,2024-11-16 12:24:19
5.29190,2,100,196610,8,02,00,00,00,00,00,00,00,5689,2024-11-16 12:24:19
5.29194,1,513,2,3,c4,4f,39,,,,,,5690,2024-11-16 12:24:19
5.29210,1,513,2,3,c5,ff,3f,,,,,,5691,2024-11-16 12:24:19
5.29213,2,1552,196610,8,8d,06,00,0e,d2,00,ae,ec,5692,2024-11-16 12:24:19
5.29226,2,1553,196610,8,a2,12,0a,c8,e7,01,3a,6d,5693,2024-11-16 12:24:19
5.29409,2,259,196610,8,eb,0c,7f,07,21,0e,fb,0c,5694,2024-11-16 12:24:19
5.29609,2,101,196610,8,00,00,00,00,00,00,00,00,5695,2024-11-16 12:24:19
5.29756,1,385,2,4,30,00,00,01,,,,,5696,2024-11-16 12:24:19
5.29809,2,259,196610,8,eb,0c,80,07,22,0e,fb,0c,5697,2024-11-16 12:24:19
5.29856,1,385,2,4,27,00,00,02,,,,,5698,2024-11-16 12:24:19
5.30209,2,1554,196610,8,57,e0,10,de,32,08,d4,8d,5699,2024-11-16 12:24:19
5.30221,2,259,196610,8,eb,0c,80,07,21,0e,fb,0c,5700,2024-11-16 12:24:19
5.30278,2,6,196610,8,00,00,00,00,00,00,00,00,5701,2024-11-16 12:24:19
5.30279,1,513,2,3,90,00,00,,,,,,5702,2024-11-16 12:24:19
5.30290,2,100,196610,8,02,00,00,00,00,00,00,00,5703,2024-11-16 12:24:19
5.30294,1,513,2,3,c4,4f,39,,,,,,5704,2024-11-16 12:24:19
5.30309,1,513,2,3,c5,ff,3f,,,,,,5705,2024-11-16 12:24:19
5.30313,2,1552,196610,8,01,06,00,4a,d2,00,c5,ea,5706,2024-11-16 12:24:19
5.30327,2,1553,196610,8,4d,11,0a,9d,e8,01,26,6a,5707,2024-11-16 12:24:19
5.30609,2,259,196610,8,eb,0c,7f,07,22,0e,fb,0c,5708,2024-11-16 12:24:19
5.30621,2,101,196610,8,00,00,00,00,00,00,00,00,5709,2024-11-16 12:24:19
5.30759,1,385,2,4,30,00,00,01,,,,,5710,2024-11-16 12:24:19
5.30859,1,385,2,4,27,00,00,02,,,,,5711,2024-11-16 12:24:19
5.31009,2,259,196610,8,ea,0c,80,07,1f,0e,fa,0c,5712,2024-11-16 12:24:19
5.31311,2,1554,196610,8,b7,e0,10,a2,31,08,13,8e,5713,2024-11-16 12:24:20
5.31325,2,1555,196610,8,00,00,80,aa,ff,04,78,00,5714,2024-11-16 12:24:20
5.31377,2,6,196610,8,00,00,00,00,00,00,00,00,5715,2024-11-16 12:24:20
5.31379,1,513,2,3,90,00,00,,,,,,5716,2024-11-16 12:24:20
5.31389,2,100,196610,8,02,00,00,00,00,00,00,00,5717,2024-11-16 12:24:20
5.31393,1,513,2,3,c4,4f,39,,,,,,5718,2024-11-16 12:24:20
5.31409,1,513,2,3,c5,ff,3f,,,,,,5719,2024-11-16 12:24:20
5.31409,2,259,196610,8,ea,0c,80,07,23,0e,fa,0c,5720,2024-11-16 12:24:20
5.31423,2,1552,196610,8,7d,05,00,78,d3,00,13,eb,5721,2024-11-16 12:24:20
5.31436,2,1553,196610,8,d1,12,0a,5d,eb,01,65,67,5722,2024-11-16 12:24:20
5.31609,2,101,196610,8,00,00,00,00,00,00,00,00,5723,2024-11-16 12:24:20
5.31753,1,385,2,4,30,00,00,01,,,,,5724,2024-11-16 12:24:20
5.31809,2,259,196610,8,e9,0c,81,07,21,0e,fb,0c,5725,2024-11-16 12:24:20
5.31853,1,385,2,4,27,00,00,02,,,,,5726,2024-11-16 12:24:20
5.32209,2,259,196610,8,ea,0c,80,07,22,0e,fb,0c,5727,2024-11-16 12:24:20
5.32307,1,1312,2,8,03,00,00,00,00,00,00,00,5728,2024-11-16 12:24:20
5.32412,2,1554,196610,8,5a,e1,10,69,2c,08,a0,8d,5729,2024-11-16 12:24:20
5.32426,2,1555,196610,8,00,00,80,b8,00,05,81,ff,5730,2024-11-16 12:24:20
5.32477,2,6,196610,8,00,00,00,00,00,00,00,00,5731,2024-11-16 12:24:20
5.32478,1,513,2,3,90,00,00,,,,,,5732,2024-11-16 12:24:20
5.32489,2,100,196610,8,02,00,00,00,00,00,00,00,5733,2024-11-16 12:24:20
5.32493,1,513,2,3,c4,4f,39,,,,,,5734,2024-11-16 12:24:20
5.32509,1,513,2,3,c5,ff,3f,,,,,,5735,2024-11-16 12:24:20
5.32513,2,1552,196610,8,3a,06,00,a7,d1,00,b3,f6,5736,2024-11-16 12:24:20
5.32527,2,1553,196610,8,2a,16,0a,a8,eb,01,f4,6e,5737,2024-11-16 12:24:20
5.32609,2,259,196610,8,ec,0c,81,07,22,0e,fb,0c,5738,2024-11-16 12:24:20
5.32621,2,101,196610,8,00,00,00,00,00,00,00,00,5739,2024-11-16 12:24:20
5.32752,1,385,2,4,30,00,00,01,,,,,5740,2024-11-16 12:24:20
5.32855,1,385,2,4,27,ff,ff,02,,,,,5741,2024-11-16 12:24:20
5.33009,2,259,196610,8,eb,0c,81,07,21,0e,fd,0c,5742,2024-11-16 12:24:20
5.33409,2,259,196610,8,ea,0c,7f,07,22,0e,fb,0c,5743,2024-11-16 12:24:20
5.33513,2,1554,196610,8,9d,dd,10,ac,31,08,8e,8d,5744,2024-11-16 12:24:20
5.33527,2,1555,196610,8,00,00,80,ae,fd,04,bf,00,5745,2024-11-16 12:24:20
5.33577,2,6,196610,8,00,00,00,00,00,00,00,00,5746,2024-11-16 12:24:20
5.33578,1,513,2,3,90,00,00,,,,,,5747,2024-11-16 12:24:20
5.33589,2,100,196610,8,02,00,00,00,00,00,00,00,5748,2024-11-16 12:24:20
5.33593,1,513,2,3,c4,4f,39,,,,,,5749,2024-11-16 12:24:20
5.33608,1,513,2,3,c5,ff,3f,,,,,,5750,2024-11-16 12:24:20
5.33609,2,101,196610,8,00,00,00,00,00,00,00,00,5751,2024-11-16 12:24:20
5.33622,2,1552,196610,8,f9,04,00,11,d1,00,89,f6,5752,2024-11-16 12:24:20
5.33636,2,1553,196610,8,7f,13,0a,c2,eb,01,57,6e,5753,2024-11-16 12:24:20
5.33750,1,385,2,4,30,00,00,01,,,,,5754,2024-11-16 12:24:20
5.33809,2,259,196610,8,ea,0c,81,07,21,0e,fc,0c,5755,2024-11-16 12:24:20
5.33850,1,385,2,4,27,00,00,02,,,,,5756,2024-11-16 12:24:20
5.34209,2,259,196610,8,ea,0c,81,07,22,0e,fc,0c,5757,2024-11-16 12:24:20
5.34609,2,259,196610,8,ea,0c,80,07,21,0e,fb,0c,5758,2024-11-16 12:24:20
5.34622,2,101,196610,8,00,00,00,00,00,00,00,00,5759,2024-11-16 12:24:20
5.34635,2,1555,196610,8,00,00,80,75,fc,04,03,00,5760,2024-11-16 12:24:20
5.34676,2,6,196610,8,00,00,00,00,00,00,00,00,5761,2024-11-16 12:24:20
5.34677,1,513,2,3,90,00,00,,,,,,5762,2024-11-16 12:24:20
5.34688,2,100,196610,8,02,00,00,00,00,00,00,00,5763,2024-11-16 12:24:20
5.34692,1,513,2,3,c4,4f,39,,,,,,5764,2024-11-16 12:24:20
5.34707,1,513,2,3,c5,ff,3f,,,,,,5765,2024-11-16 12:24:20
5.34713,2,1552,196610,8,15,05,00,70,d2,00,74,f8,5766,2024-11-16 12:24:20
5.34727,2,1553,196610,8,64,12,0a,86,e8,01,0a,6e,5767,2024-11-16 12:24:20
5.34749,1,385,2,4,30,00,00,01,,,,,5768,2024-11-16 12:24:20
5.34852,1,385,2,4,27,ff,ff,02,,,,,5769,2024-11-16 12:24:20
5.35009,2,259,196610,8,eb,0c,80,07,21,0e,fb,0c,5770,2024-11-16 12:24:20
5.35409,2,259,196610,8,ea,0c,81,07,21,0e,fc,0c,5771,2024-11-16 12:24:20
5.35609,2,101,196610,8,00,00,00,00,00,00,00,00,5772,2024-11-16 12:24:20
5.35716,2,1554,196610,8,48,e2,10,b2,34,08,a5,8c,5773,2024-11-16 12:24:20
5.35730,2,1555,196610,8,00,00,80,5d,fd,04,6c,00,5774,2024-11-16 12:24:20
5.35747,1,385,2,4,30,00,00,01,,,,,5775,2024-11-16 12:24:20
5.35775,2,6,196610,8,00,00,00,00,00,00,00,00,5776,2024-11-16 12:24:20
5.35777,1,513,2,3,90,00,00,,,,,,5777,2024-11-16 12:24:20
5.35787,2,100,196610,8,02,00,00,00,00,00,00,00,5778,2024-11-16 12:24:20
5.35792,1,513,2,3,c4,4f,39,,,,,,5779,2024-11-16 12:24:20
5.35807,1,513,2,3,c5,ff,3f,,,,,,5780,2024-11-16 12:24:20
5.35809,2,259,196610,8,eb,0c,80,07,21,0e,fc,0c,5781,2024-11-16 12:24:20
5.35823,2,1552,196610,8,44,03,00,66,d5,00,0e,fb,5782,2024-11-16 12:24:20
5.35836,2,1553,196610,8,36,13,0a,2b,e7,01,c1,6b,5783,2024-11-16 12:24:20
5.35846,1,385,2,4,27,03,00,02,,,,,5784,2024-11-16 12:24:20
5.36209,2,259,196610,8,ea,0c,80,07,21,0e,fa,0c,5785,2024-11-16 12:24:20
5.36609,2,259,196610,8,ea,0c,7f,07,22,0e,fb,0c,5786,2024-11-16 12:24:20
5.36622,2,101,196610,8,00,00,00,00,00,00,00,00,5787,2024-11-16 12:24:20
5.36745,1,385,2,4,30,00,00,01,,,,,5788,2024-11-16 12:24:20
5.36818,2,1554,196610,8,a0,e6,10,98,2c,08,79,8d,5789,2024-11-16 12:24:20
5.36831,2,1555,196610,8,00,00,80,f8,fc,04,bf,00,5790,2024-11-16 12:24:20
5.36849,1,385,2,4,27,ff,ff,02,,,,,5791,2024-11-16 12:24:20
5.36875,2,6,196610,8,00,00,00,00,00,00,00,00,5792,2024-11-16 12:24:20
5.36876,1,513,2,3,90,00,00,,,,,,5793,2024-11-16 12:24:20
5.36887,2,100,196610,8,02,00,00,00,00,00,00,00,5794,2024-11-16 12:24:20
5.36891,1,513,2,3,c4,4f,39,,,,,,5795,2024-11-16 12:24:20
5.36906,1,513,2,3,c5,ff,3f,,,,,,5796,2024-11-16 12:24:20
5.36913,2,1552,196610,8,c8,06,00,64,d3,00,f0,fd,5797,2024-11-16 12:24:20
5.36926,2,1553,196610,8,36,13,0a,30,e6,01,14,6d,5798,2024-11-16 12:24:20
5.37009,2,259,196610,8,ea,0c,80,07,21,0e,fe,0c,5799,2024-11-16 12:24:20
5.37409,2,259,196610,8,eb,0c,81,07,21,0e,fd,0c,5800,2024-11-16 12:24:20
5.37609,2,101,196610,8,00,00,00,00,00,00,00,00,5801,2024-11-16 12:24:20
5.37743,1,385,2,4,30,00,00,01,,,,,5802,2024-11-16 12:24:20
5.37809,2,259,196610,8,eb,0c,7f,07,21,0e,fb,0c,5803,2024-11-16 12:24:20
5.37843,1,385,2,4,27,00,00,02,,,,,5804,2024-11-16 12:24:20
5.37919,2,1554,196610,8,3b,e2,10,69,2c,08,1b,92,5805,2024-11-16 12:24:20
5.37933,2,1555,196610,8,00,00,80,74,fa,04,81,ff,5806,2024-11-16 12:24:20
5.37974,2,6,196610,8,00,00,00,00,00,00,00,00,5807,2024-11-16 12:24:20
5.37976,1,513,2,3,90,00,00,,,,,,5808,2024-11-16 12:24:20
5.37987,2,100,196610,8,02,00,00,00,00,00,00,00,5809,2024-11-16 12:24:20
5.37991,1,513,2,3,c4,4f,39,,,,,,5810,2024-11-16 12:24:20
5.38006,1,513,2,3,c5,ff,3f,,,,,,5811,2024-11-16 12:24:20
5.38013,2,1552,196610,8,7c,06,00,64,d3,00,9a,f4,5812,2024-11-16 12:24:20
5.38027,2,1553,196610,8,78,15,0a,a8,eb,01,23,70,5813,2024-11-16 12:24:20
5.38209,2,259,196610,8,ea,0c,80,07,20,0e,fb,0c,5814,2024-11-16 12:24:20
5.38609,2,259,196610,8,eb,0c,80,07,21,0e,fb,0c,5815,2024-11-16 12:24:20
5.38622,2,101,196610,8,00,00,00,00,00,00,00,00,5816,2024-11-16 12:24:20
5.38742,1,385,2,4,30,00,00,01,,,,,5817,2024-11-16 12:24:20
5.38842,1,385,2,4,27,00,00,02,,,,,5818,2024-11-16 12:24:20
5.39009,2,259,196610,8,eb,0c,81,07,21,0e,fc,0c,5819,2024-11-16 12:24:20
5.39023,2,1554,196610,8,79,e2,10,03,30,08,00,8c,5820,2024-11-16 12:24:20
5.39036,2,1555,196610,8,00,00,80,44,01,05,14,00,5821,2024-11-16 12:24:20
5.39074,2,6,196610,8,00,00,00,00,00,00,00,00,5822,2024-11-16 12:24:20
5.39076,1,513,2,3,90,00,00,,,,,,5823,2024-11-16 12:24:20
5.39086,2,100,196610,8,02,00,00,00,00,00,00,00,5824,2024-11-16 12:24:20
5.39091,1,513,2,3,c4,4f,39,,,,,,5825,2024-11-16 12:24:20
5.39106,1,513,2,3,c5,ff,3f,,,,,,5826,2024-11-16 12:24:20
5.39113,2,1552,196610,8,11,04,00,66,d5,00,85,f8,5827,2024-11-16 12:24:20
5.39127,2,1553,196610,8,0d,11,0a,50,ec,01,b0,6c,5828,2024-11-16 12:24:20
5.39409,2,259,196610,8,eb,0c,7f,07,22,0e,fa,0c,5829,2024-11-16 12:24:20
5.39609,2,101,196610,8,00,00,00,00,00,00,00,00,5830,2024-11-16 12:24:20
5.39744,1,385,2,4,30,00,00,01,,,,,5831,2024-11-16 12:24:20
5.39809,2,259,196610,8,ea,0c,81,07,21,0e,fb,0c,5832,2024-11-16 12:24:20
5.39845,1,385,2,4,27,ff,ff,02,,,,,5833,2024-11-16 12:24:20
5.40123,2,1554,196610,8,41,e6,10,b1,34,08,28,8e,5834,2024-11-16 12:24:20
5.40137,2,1555,196610,8,00,00,80,51,00,05,81,ff,5835,2024-11-16 12:24:20
5.40174,2,6,196610,8,00,00,00,00,00,00,00,00,5836,2024-11-16 12:24:20
5.40175,1,513,2,3,90,00,00,,,,,,5837,2024-11-16 12:24:20
5.40186,2,100,196610,8,02,00,00,00,00,00,00,00,5838,2024-11-16 12:24:20
5.40190,1,513,2,3,c4,4f,39,,,,,,5839,2024-11-16 12:24:20
5.40205,1,513,2,3,c5,ff,3f,,,,,,5840,2024-11-16 12:24:20
5.40209,2,259,196610,8,ea,0c,7f,07,21,0e,fc,0c,5841,2024-11-16 12:24:20
5.40223,2,1552,196610,8,97,05,00,a7,d1,00,f0,fd,5842,2024-11-16 12:24:20
5.40236,2,1553,196610,8,e2,12,0a,c1,e5,01,57,6e,5843,2024-11-16 12:24:20
5.40609,2,259,196610,8,ea,0c,80,07,21,0e,fb,0c,5844,2024-11-16 12:24:20
5.40621,2,101,196610,8,00,00,00,00,00,00,00,00,5845,2024-11-16 12:24:20
5.40739,1,385,2,4,30,00,00,01,,,,,5846,2024-11-16 12:24:20
5.40838,1,385,2,4,27,00,00,02,,,,,5847,2024-11-16 12:24:20
5.41009,2,259,196610,8,ea,0c,80,07,20,0e,fc,0c,5848,2024-11-16 12:24:20
5.41225,2,1554,196610,8,55,e3,10,f6,2d,08,a5,8c,5849,2024-11-16 12:24:20
5.41239,2,1555,196610,8,00,00,80,fc,fe,04,73,fe,5850,2024-11-16 12:24:20
5.41273,2,6,196610,8,00,00,00,00,00,00,00,00,5851,2024-11-16 12:24:20
5.41274,1,513,2,3,90,00,00,,,,,,5852,2024-11-16 12:24:20
5.41285,2,100,196610,8,02,00,00,00,00,00,00,00,5853,2024-11-16 12:24:20
5.41289,1,513,2,3,c4,4f,39,,,,,,5854,2024-11-16 12:24:20
5.41304,1,513,2,3,c5,ff,3f,,,,,,5855,2024-11-16 12:24:20
5.41313,2,1552,196610,8,ba,02,00,66,d5,00,fa,02,5856,2024-11-16 12:24:20
5.41327,2,1553,196610,8,54,14,0a,ee,e8,01,05,70,5857,2024-11-16 12:24:20
5.41409,2,259,196610,8,ec,0c,81,07,23,0e,fb,0c,5858,2024-11-16 12:24:20
5.41609,2,101,196610,8,00,00,00,00,00,00,00,00,5859,2024-11-16 12:24:20
5.41741,1,385,2,4,30,00,00,01,,,,,5860,2024-11-16 12:24:20
5.41809,2,259,196610,8,eb,0c,81,07,22,0e,fb,0c,5861,2024-11-16 12:24:20
5.41841,1,385,2,4,27,ff,ff,02,,,,,5862,2024-11-16 12:24:20
5.42209,2,259,196610,8,ea,0c,7f,07,20,0e,fb,0c,5863,2024-11-16 12:24:20
5.42308,1,1312,2,8,03,00,00,00,00,00,00,00,5864,2024-11-16 12:24:20
5.42327,2,1554,196610,8,2c,e3,10,0b,2d,08,a2,8f,5865,2024-11-16 12:24:20
5.42341,2,1555,196610,8,00,00,80,d0,ff,04,ae,ff,5866,2024-11-16 12:24:20
5.42372,2,6,196610,8,00,00,00,00,00,00,00,00,5867,2024-11-16 12:24:20
5.42374,1,513,2,3,90,00,00,,,,,,5868,2024-11-16 12:24:20
5.42384,2,100,196610,8,02,00,00,00,00,00,00,00,5869,2024-11-16 12:24:20
5.42389,1,513,2,3,c4,4f,39,,,,,,5870,2024-11-16 12:24:20
5.42404,1,513,2,3,c5,ff,3f,,,,,,5871,2024-11-16 12:24:20
5.42413,2,1552,196610,8,11,04,00,5f,d4,00,68,05,5872,2024-11-16 12:24:20
5.42427,2,1553,196610,8,5e,12,0a,86,e8,01,47,71,5873,2024-11-16 12:24:20
5.42609,2,259,196610,8,eb,0c,80,07,22,0e,fb,0c,5874,2024-11-16 12:24:20
5.42621,2,101,196610,8,00,00,00,00,00,00,00,00,5875,2024-11-16 12:24:20
5.42740,1,385,2,4,30,00,00,01,,,,,5876,2024-11-16 12:24:20
5.42835,1,385,2,4,27,fe,ff,02,,,,,5877,2024-11-16 12:24:20
5.43009,2,259,196610,8,eb,0c,80,07,21,0e,fc,0c,5878,2024-11-16 12:24:20
5.43409,2,259,196610,8,ea,0c,80,07,21,0e,fd,0c,5879,2024-11-16 12:24:20
